idptar;X;Y;Annonce Sonore Prochain Passage;Annonce Visuelle Prochain Passage;Annonce Sonore Situations Perturbees;Annonce Visuelle Situations Perturbees;coord;IDAMIVIF;nomptar;CODEINSEE;Accessibilité UFR;PAQT;IDFM;Sens;Doublon;Ligne;GIPA
7568977;605117;2431777;1;0;1;0;48.8842718686,2.40623644198;IDAMIVIF;DANTON - BROSSOLETTE;93061;1;;100100573;A;Ok;573;100013
4036782;601063;2426733;1;0;1;0;48.8389586162,2.35097907064;IDAMIVIF;MONGE - CLAUDE BERNARD;75105;1;;100987782;R;;782;875
7275136;600969;2432161;1;0;1;0;48.8877422733,2.34971093038;IDAMIVIF;CHATEAU ROUGE;75118;1;;100987783;R;;783;506
8219704;589103;2422966;1;0;1;0;48.8050094932,2.18823547632;IDAMIVIF;GARE DE CHAVILLE-RIVE-GAUCHE;92022;0;;100987796;A;;796;15988
4036780;601139;2426962;1;0;1;0;48.8410166422,2.35201443187;IDAMIVIF;CENSIER - DAUBENTON;75105;1;;100987782;R;;782;876
7275130;600600;2433273;1;0;1;0;48.897736423,2.34468352625;IDAMIVIF;PORTE DE CLIGNANCOURT;75118;0;;100987783;R;;783;1980
8219708;589042;2423775;1;0;1;0;48.8122795512,2.18738448827;IDAMIVIF;GARE DE CHAVILLE-RIVE-DROITE;92022;0;;100987796;A;;796;69899
4036763;600419;2429441;1;0;1;0;48.8632973803,2.34221303514;IDAMIVIF;BOURSE DE COMMERCE;75101;1;;100987782;R;;782;1542
7275122;599827;2433850;1;0;1;0;48.9029221772,2.33414652023;IDAMIVIF;KLEBER;93070;1;;100987783;R;;783;4263
8219697;588468;2421887;1;0;1;0;48.795300499,2.17962476781;IDAMIVIF;CIMETIERE DE VIROFLAY;78686;0;;100987796;R;;796;69905
7275146;601373;2430024;1;0;1;0;48.8685357641,2.35521010325;IDAMIVIF;PORTE SAINT-MARTIN;75110;0;;100987783;A;;783;570
4036943;607253;2434904;1;0;1;0;48.9123541876,2.43539769524;IDAMIVIF;ESCADRILLE NORMANDIE NIEMEN - JEAN JAURES-TRAMWAY;93008;0;;100987784;A;;784;4889
8219695;588428;2420951;1;0;1;0;48.7868871151,2.17910622857;IDAMIVIF;MARCEL SEMBAT;78640;0;;100987796;R;;796;69912
7275154;600511;2428226;1;0;1;0;48.8523776015,2.34346493818;IDAMIVIF;SAINT-MICHEL - SAINT-GERMAIN;75105;1;;100987783;A;;783;581
4036947;606681;2434487;1;0;1;0;48.90861276,2.42759208364;IDAMIVIF;LYCEE ALFRED COSTES;93008;0;;100987784;A;;784;4891
8219693;588387;2420762;1;0;1;0;48.785187655,2.17855374577;IDAMIVIF;ROBERT WAGNER;78640;0;;100987796;R;;796;69739
7275157;600275;2427587;1;0;1;0;48.8466347231,2.34025052423;IDAMIVIF;LUXEMBOURG;75106;0;;100987783;A;;783;585
4036958;604800;2433162;1;0;1;0;48.8967215365,2.40193209803;IDAMIVIF;PANTIN RER - MAIRIE;93055;0;;100987784;A;;784;4897
8219689;589373;2420181;1;0;1;0;48.7799827938,2.1919792827;IDAMIVIF;MAIRIE DE VELIZY;78640;0;;100987796;R;;796;8862
7275159;600091;2427080;1;0;1;0;48.8420780861,2.33774486395;IDAMIVIF;VAL DE GRACE;75106;0;;100987783;A;;783;26400
4036962;604780;2432853;1;0;1;0;48.8939446562,2.40165603406;IDAMIVIF;MONTGOLFIER;93055;0;;100987784;A;;784;42141
8219672;593341;2420942;1;0;1;0;48.7868763007,2.2459320662;IDAMIVIF;CIMETIERE INTERCOMMUNAL;92023;0;;100987796;R;;796;8878
7275164;599521;2425915;1;0;1;0;48.8316073387,2.32998504662;IDAMIVIF;MOUTON - DUVERNET;75114;0;;100987783;A;;783;592
4036966;604112;2432274;1;0;1;0;48.8887456529,2.39254570147;IDAMIVIF;PORTE DE PANTIN - METRO;75119;1;;100987784;A;;784;4900
8219717;597342;2423662;1;0;1;0;48.8113525748,2.30033555077;IDAMIVIF;CHATILLON - MONTROUGE;92020;0;;100987796;R;;796;31180
7275178;599178;2423037;1;0;1;0;48.8057403401,2.32532154973;IDAMIVIF;CROIX D'ARCUEIL;92007;0;;100987783;A;;783;6654
4036972;602618;2431679;1;0;1;0;48.8834059659,2.37218104949;IDAMIVIF;JAURES;75119;1;;100987784;A;;784;15847
8219718;597529;2423942;1;0;1;0;48.8138699071,2.30287862289;IDAMIVIF;ETIENNE DOLET;92049;0;;100987796;R;;796;6953
7275179;599058;2422563;1;0;1;0;48.8014799407,2.32368985175;IDAMIVIF;GRANGE ORY;92007;0;;100987783;A;;783;5522
4036983;601300;2429394;1;0;1;0;48.8628738691,2.35421375504;IDAMIVIF;GRENIER SAINT-LAZARE - QUARTIER DE L'HORLOGE;75103;1;;100987784;A;;784;576
8219719;597792;2424240;1;0;1;0;48.8165492311,2.3064561713;IDAMIVIF;AUGUSTIN DUMONT;92049;0;;100987796;R;;796;6954
7275183;598721;2421238;1;0;1;0;48.7895703981,2.31910891224;IDAMIVIF;CITE JARDINS;92007;1;;100987783;A;;783;7038
4036984;601174;2429046;1;0;1;0;48.8597464865,2.35249649543;IDAMIVIF;CENTRE GEORGES POMPIDOU;75104;1;;100987784;A;;784;577
8219641;599072;2426355;1;0;1;0;48.8355613526,2.32387154727;IDAMIVIF;LOSSERAND - MAINE;75114;0;;100987796;R;;796;420
7275197;597688;2418270;1;0;1;0;48.7628910135,2.30507403751;IDAMIVIF;LA CROIX DE BERNY-RER;92002;1;;100987783;A;;783;38390
4036993;599706;2428327;1;0;1;0;48.8532854023,2.33250156663;IDAMIVIF;SAINT-GERMAIN-DES-PRES;75106;1;;100987784;A;;784;631
3798447;608638;2434403;1;0;1;0;48.9078346486,2.45427164479;IDAMIVIF;JEAN ROSTAND;93008;1;;100112011;A;Ok;;25744
7275195;598126;2418858;1;0;1;0;48.7681774701,2.31102621492;IDAMIVIF;NORMANDIE;92002;1;;100987783;R;;783;7101
4036998;599219;2427528;1;0;1;0;48.8461039539,2.32587057749;IDAMIVIF;RENNES - SAINT-PLACIDE;75106;1;;100987784;A;;784;11260
3798462;605708;2435652;1;0;1;0;48.9190919351,2.4143420063;IDAMIVIF;MAURICE LACHATRE;93029;1;;100112011;A;Ok;;15602
7275193;598221;2419139;1;0;1;0;48.7707033921,2.31231671014;IDAMIVIF;LA FONTAINE;92002;1;;100987783;R;;783;13287
4037005;598528;2426971;1;0;1;0;48.8410966302,2.31646299886;IDAMIVIF;ARMORIQUE - MUSEE POSTAL;75115;0;;100987784;A;;784;31021
3798465;605152;2436068;1;0;1;0;48.9228351677,2.40676511448;IDAMIVIF;DANTON;93027;1;;100112011;A;Ok;;15604
7275207;599587;2425987;1;0;1;0;48.8322544982,2.33088346085;IDAMIVIF;DENFERT-ROCHEREAU - DAGUERRE;75114;0;;100987783;R;;783;598
4037010;597463;2427128;1;0;1;0;48.8425042591,2.30196096801;IDAMIVIF;CAMBRONNE - LECOURBE;75115;1;;100987784;A;;784;645
3798469;604136;2436577;1;0;1;0;48.9274167824,2.39291431594;IDAMIVIF;HOTEL DE VILLE DE LA COURNEUVE;93027;1;;100112011;A;Ok;;15623
7275210;600184;2427261;1;0;1;0;48.8437048176,2.33901123387;IDAMIVIF;AUGUSTE COMTE;75105;0;;100987783;R;;783;603
4037012;597033;2426926;1;0;1;0;48.8406868966,2.29610735675;IDAMIVIF;ABBE GROULT;75115;1;;100987784;A;;784;647
3798478;601869;2437711;1;0;1;0;48.937618314,2.36200019937;IDAMIVIF;BASILIQUE DE SAINT-DENIS;93066;1;;100112011;A;Ok;;15611
7275211;600277;2427521;1;0;1;0;48.8460415469,2.34027772461;IDAMIVIF;LUXEMBOURG;75105;0;;100987783;R;;783;604
4037014;596672;2426755;1;0;1;0;48.8391482252,2.29119337387;IDAMIVIF;CONVENTION - LECOURBE;75115;1;;100987784;A;;784;648
3798494;598315;2437318;1;0;1;0;48.9340866891,2.31352024347;IDAMIVIF;PARC DES CHANTERAINES;92036;1;;100112011;A;Ok;;57331
7275155;600556;2428291;1;0;1;0;48.852961753,2.34407786967;IDAMIVIF;SAINT-MICHEL - SAINT-GERMAIN;75105;1;;100987783;R;;783;606
4037016;596169;2426546;1;0;1;0;48.837266978,2.28434668481;IDAMIVIF;LYCEE LOUIS ARMAND;75115;0;;100987784;A;;784;15978
3798500;596931;2437242;1;0;1;0;48.9333984382,2.29464238324;IDAMIVIF;LE VILLAGE;92036;1;;100112011;A;Ok;;57337
7275153;600725;2428605;1;0;1;0;48.8557836579,2.34638000177;IDAMIVIF;CITE - PALAIS DE JUSTICE;75101;1;;100987783;R;;783;145
4037018;595721;2426456;1;0;1;0;48.8364552299,2.27824807506;IDAMIVIF;BALARD;75115;0;;100987784;A;;784;28880
3798493;598913;2437360;1;0;1;0;48.934465481,2.32167713706;IDAMIVIF;CHEMIN DES RENIERS;92078;1;;100112011;R;Ok;;57330
7275213;600959;2429152;1;0;1;0;48.8606994903,2.34956822241;IDAMIVIF;LES HALLES - CENTRE GEORGES POMPIDOU;75104;1;;100987783;R;;783;609
4037027;595735;2425812;1;0;1;0;48.8306673113,2.27844524259;IDAMIVIF;SEVERINE;92040;0;;100987784;R;;784;5880
3798485;600640;2437521;1;0;1;0;48.935913114,2.34523464229;IDAMIVIF;GARE DE ST-DENIS RER;93066;1;;100112011;R;Ok;;15614
7275217;601437;2430447;1;0;1;0;48.8723372707,2.35608337089;IDAMIVIF;CHATEAU D'EAU;75110;1;;100987783;R;;783;613
4037035;597931;2427020;1;0;1;0;48.8415353231,2.30833398377;IDAMIVIF;VOLONTAIRES - VAUGIRARD;75115;0;;100987784;R;;784;674
3798507;605693;2435621;1;0;1;0;48.9188134711,2.41413704491;IDAMIVIF;MAURICE LACHATRE;93008;1;;100112011;R;Ok;;15627
7275132;600781;2432947;1;0;1;0;48.8948064356,2.34715016181;IDAMIVIF;SIMPLON;75118;1;;100987783;R;;783;1111
4037001;599134;2427355;1;0;1;0;48.8445489976,2.32471347904;IDAMIVIF;RENNES - LITTRE;75106;1;;100987784;R;;784;11432
3798442;609422;2433554;1;0;1;0;48.9001936552,2.46494154469;IDAMIVIF;PETIT NOISY;93053;1;;100112011;R;Ok;;25748
7275126;600043;2433341;1;0;1;0;48.8983477791,2.33709110626;IDAMIVIF;ANGELIQUE COMPOINT;75118;1;;100987783;R;;783;10791
4037039;600004;2428284;1;0;1;0;48.8528990343,2.33656010237;IDAMIVIF;SEINE - BUCI;75106;1;;100987784;R;;784;1632
3798440;609014;2433023;1;0;1;0;48.8954273221,2.45936862952;IDAMIVIF;NOISY-LE-SEC RER;93053;1;;100112011;R;Ok;;25749
4036937;608020;2434673;1;0;1;0;48.91026912,2.4458511932;IDAMIVIF;PIERRE SEMARD;93008;0;;100987784;A;;784;4738
4037041;600556;2428291;1;0;1;0;48.852961753,2.34407786967;IDAMIVIF;SAINT-MICHEL - SAINT-GERMAIN;75105;1;;100987784;R;;784;606
8303762;609446;2433535;1;0;1;0;48.9000225495,2.46526827983;IDAMIVIF;PETIT NOISY;93053;1;;100112011;A;;;25741
4036949;606299;2434208;1;0;1;0;48.9061092041,2.42237986538;IDAMIVIF;HENRI GAUTIER;93008;0;;100987784;A;;784;4892
4037047;601437;2430447;1;0;1;0;48.8723372707,2.35608337089;IDAMIVIF;CHATEAU D'EAU;75110;1;;100987784;R;;784;613
8303776;607417;2434613;1;0;1;0;48.9097371022,2.43762872677;IDAMIVIF;LA FERME;93008;1;;100112011;A;;;15597
4036951;605890;2433908;1;0;1;0;48.9034169326,2.41679978496;IDAMIVIF;CHEMIN DES VIGNES;93055;0;;100987784;A;;784;4893
4036979;601579;2430809;1;0;1;0;48.8755903539,2.35801931519;IDAMIVIF;GARE DE L'EST;75110;0;;100987784;R;;784;1023
8303800;601869;2437711;1;0;1;0;48.937618314,2.36200019937;IDAMIVIF;BASILIQUE DE SAINT-DENIS;93066;1;;100112011;A;;;15611
4036960;604736;2433026;1;0;1;0;48.8954997556,2.40105823216;IDAMIVIF;CENTRE NATIONAL DE LA DANSE;93055;0;;100987784;A;;784;42142
4037048;601785;2430886;1;0;1;0;48.8762818531,2.36082639815;IDAMIVIF;VERDUN;75110;1;;100987784;R;;784;752
8303802;601403;2437824;1;0;1;0;48.9386349748,2.35564366276;IDAMIVIF;MARCHE DE SAINT-DENIS;93066;1;;100112011;A;;;15612
4036968;603742;2432127;1;0;1;0;48.8874267671,2.38750185906;IDAMIVIF;OURCQ;75119;0;;100987784;A;;784;15845
4036975;602190;2431483;1;0;1;0;48.881646033,2.36634764365;IDAMIVIF;LOUIS BLANC;75110;1;;100987784;R;;784;305
8303810;599825;2437506;1;0;1;0;48.935778537,2.33411726676;IDAMIVIF;MAIRIE DE VILLENEUVE-LA GARENNE;92078;1;;100112011;A;;;57325
4036981;601373;2430024;1;0;1;0;48.8685357641,2.35521010325;IDAMIVIF;PORTE SAINT-MARTIN;75110;0;;100987784;A;;784;570
4036973;602547;2431626;1;0;1;0;48.8829299219,2.37121321031;IDAMIVIF;JAURES;75119;1;;100987784;R;;784;20111
8303822;596931;2437242;1;0;1;0;48.9333984382,2.29464238324;IDAMIVIF;LE VILLAGE;92036;1;;100112011;A;;;57337
4036985;600922;2428792;1;0;1;0;48.857464072,2.34906350203;IDAMIVIF;CHATELET;75104;0;;100987784;A;;784;1611
4036967;604112;2432250;1;0;1;0;48.8885299602,2.39254547138;IDAMIVIF;PORTE DE PANTIN - METRO;75119;1;;100987784;R;;784;1799
8303828;595461;2436576;1;0;1;0;48.9274043263,2.27459839153;IDAMIVIF;QUATRE ROUTES;92004;1;;100112011;A;;;117082
4037003;598751;2427067;1;0;1;0;48.8419599257,2.31949907831;IDAMIVIF;GARE MONTPARNASSE;75115;1;;100987784;A;;784;893
4036950;606385;2434241;1;0;1;0;48.9064049343,2.42355280653;IDAMIVIF;HENRI GAUTIER;93008;0;;100987784;R;;784;13706
8303825;596484;2437036;1;0;1;0;48.9315448094,2.288546912;IDAMIVIF;LE LUTH;92036;1;;100112011;R;;;57340
4037019;595736;2425997;1;0;1;0;48.8323300263,2.27845697193;IDAMIVIF;LOUIS ARMAND;75115;0;;100987784;A;;784;15786
4036936;608243;2434363;1;0;1;0;48.9074803301,2.44888561591;IDAMIVIF;BOBIGNY - PABLO PICASSO;93008;0;;100987784;R;;784;25820
8303815;598909;2437377;1;0;1;0;48.9346182504,2.32162252862;IDAMIVIF;CHEMIN DES RENIERS;92078;1;;100112011;R;;;57330
4037021;595360;2425572;1;0;1;0;48.8285076499,2.27334291574;IDAMIVIF;FRERES VOISIN;75115;0;;100987784;A;;784;5883
6591445;603811;2430724;1;0;1;0;48.8748172533,2.38842975521;IDAMIVIF;JOURDAIN;75119;0;;100987785;A;;785;15739
8303809;600239;2437495;1;0;1;0;48.9356796965,2.33976460538;IDAMIVIF;L'ILE-SAINT-DENIS;93039;1;;100112011;R;;;57324
4037025;595406;2425156;1;0;1;0;48.8247691231,2.27397366015;IDAMIVIF;MAIRIE D'ISSY-METRO;92040;0;;100987784;R;;784;3553
6591470;599219;2427528;1;0;1;0;48.8461039539,2.32587057749;IDAMIVIF;RENNES - SAINT-PLACIDE;75106;1;;100987785;A;;785;11260
8303805;601011;2437667;1;0;1;0;48.9372247469,2.35029576943;IDAMIVIF;THEATRE GERARD PHILIPE;93066;1;;100112011;R;;;15616
4037023;595354;2425460;1;0;1;0;48.8275009906,2.27326248066;IDAMIVIF;VICTOR HUGO;92040;0;;100987784;R;;784;15771
6591477;598528;2426971;1;0;1;0;48.8410966302,2.31646299886;IDAMIVIF;ARMORIQUE - MUSEE POSTAL;75115;0;;100987785;A;;785;31021
8303799;602027;2437551;1;0;1;0;48.9361799535,2.36415479513;IDAMIVIF;CIMETIERE DE SAINT-DENIS;93066;1;;100112011;R;;;15619
4037030;596658;2426219;1;0;1;0;48.8343308108,2.2910070506;IDAMIVIF;VAUGIRARD - CROIX-NIVERT;75115;1;;100987784;R;;784;60412
6591483;596784;2427626;1;0;1;0;48.8469769439,2.29271159125;IDAMIVIF;AVENUE EMILE ZOLA;75115;0;;100987785;A;;785;28801
8303797;602535;2437247;1;0;1;0;48.9334461864,2.37108265389;IDAMIVIF;HOPITAL DELAFONTAINE;93066;1;;100112011;R;;;15620
4037032;597110;2426571;1;0;1;0;48.8374966708,2.29715824842;IDAMIVIF;CONVENTION - VAUGIRARD;75115;1;;100987784;R;;784;667
6591496;595065;2427211;1;0;1;0;48.8432360701,2.26930787557;IDAMIVIF;VICTORIEN SARDOU;75116;0;;100987785;A;;785;1686
8303830;603054;2437051;1;0;1;0;48.9316825425,2.37816058332;IDAMIVIF;COSMONAUTES;93027;1;;100112011;R;;;15621
4037004;598839;2427074;1;0;1;0;48.842023011,2.32069728882;IDAMIVIF;GARE MONTPARNASSE;75115;1;;100987784;R;;784;29520
6591502;594066;2426615;1;0;1;0;48.8378709549,2.25571332674;IDAMIVIF;PORTE DE SAINT-CLOUD;75116;1;;100987785;A;;785;6065
8303792;604128;2436545;1;0;1;0;48.9271292522,2.39280489772;IDAMIVIF;HOTEL DE VILLE DE LA COURNEUVE;93027;1;;100112011;R;;;27220
4036997;599451;2427866;1;0;1;0;48.8491419884,2.32902931987;IDAMIVIF;RENNES - D'ASSAS;75106;1;;100987784;R;;784;916
6591509;592831;2426005;1;0;1;0;48.8323758276,2.23890897952;IDAMIVIF;BILLANCOURT;92012;0;;100987785;A;;785;15812
8303790;604802;2436232;1;0;1;0;48.9243117113,2.40199382722;IDAMIVIF;STADE GEO ANDRE;93027;1;;100112011;R;;;15624
4036995;599597;2428107;1;0;1;0;48.8513080916,2.33101730826;IDAMIVIF;MICHEL DEBRE;75106;1;;100987784;R;;784;917
6591512;592352;2425731;1;0;1;0;48.8299076574,2.23239297944;IDAMIVIF;PONT DE SEVRES;92012;0;;100987785;R;;785;28821
8303788;605134;2436035;1;0;1;0;48.9225387415,2.40651924266;IDAMIVIF;DANTON;93027;1;;100112011;R;;;15625
4036963;604792;2432846;1;0;1;0;48.8938816576,2.40181951461;IDAMIVIF;MONTGOLFIER;93055;0;;100987784;R;;784;5893
6591510;592732;2425924;1;0;1;0;48.8316467108,2.23756261878;IDAMIVIF;BILLANCOURT;92012;0;;100987785;R;;785;15816
8303786;605390;2435853;1;0;1;0;48.9209010383,2.41000812817;IDAMIVIF;LA COURNEUVE - 8 MAI 1945;93027;1;;100112011;R;;;15626
4036959;604852;2433150;1;0;1;0;48.8966133042,2.40264075526;IDAMIVIF;PANTIN RER - MAIRIE;93055;0;;100987784;R;;784;4851
6591506;593493;2426279;1;0;1;0;48.8348455318,2.24791703112;IDAMIVIF;RENE DESCARTES;92012;1;;100987785;R;;785;15818
8303833;606540;2435273;1;0;1;0;48.915677997,2.42568177909;IDAMIVIF;HOPITAL AVICENNE;93008;1;;100112011;R;;;15629
4036946;606984;2434674;1;0;1;0;48.9102901346,2.43172617853;IDAMIVIF;GARE - GRANDE CEINTURE;93008;0;;100987784;R;;784;4858
6591501;594306;2426538;1;0;1;0;48.8371811051,2.25898201324;IDAMIVIF;PORTE DE SAINT-CLOUD - MURAT;75116;1;;100987785;R;;785;181
8303781;606927;2435103;1;0;1;0;48.9141461779,2.43095600189;IDAMIVIF;GASTON ROULAUD;93008;1;;100112011;R;;;15630
4036944;607282;2434890;1;0;1;0;48.9122280433,2.43579286361;IDAMIVIF;ESCADRILLE NORMANDIE NIEMEN - JEAN JAURES-TRAMWAY;93008;0;;100987784;R;;784;4859
6591491;595511;2427835;1;0;1;0;48.8488475847,2.27537418435;IDAMIVIF;DEGAS;75116;0;;100987785;R;;785;1703
8303777;607392;2434599;1;0;1;0;48.9096115701,2.43728763238;IDAMIVIF;LA FERME;93008;1;;100112011;R;;;15632
4036942;607360;2434898;1;0;1;0;48.9122990559,2.43685650955;IDAMIVIF;ESCADRILLE NORMANDIE NIEMEN - PAUL VAILLANT-COUTURIER-TRAMWAY;93008;0;;100987784;R;;784;4784
6591484;596971;2427622;1;0;1;0;48.8469419191,2.2952581063;IDAMIVIF;AVENUE EMILE ZOLA;75115;0;;100987785;R;;785;28823
8303765;609790;2434056;1;0;1;0;48.9046996925,2.46996950584;IDAMIVIF;PONT DE BONDY;93053;1;;100112011;R;;;25747
4036938;608145;2434584;1;0;1;0;48.9094677098,2.44755376486;IDAMIVIF;PIERRE SEMARD;93008;0;;100987784;R;;784;4664
6591515;598338;2426952;1;0;1;0;48.840925387,2.31387603015;IDAMIVIF;PASTEUR - FALGUIERE;75115;1;;100987785;R;;785;910
8303761;609072;2433084;1;0;1;0;48.8959747248,2.4601604864;IDAMIVIF;GARE DE NOISY-LE-SEC;93053;1;;100112011;R;;;25749
6591433;607646;2431674;1;0;1;0;48.8833212531,2.4406981885;IDAMIVIF;CARNOT;93063;1;;100987785;A;;785;12903
7991687;599044;2427256;1;0;1;0;48.8436590974,2.32348819086;IDAMIVIF;MONTPARNASSE;75115;1;;100987785;R;;785;11453
4009351;591260;2436127;1;0;1;0;48.9233253449,2.21731153414;IDAMIVIF;PONT DE BEZONS;95063;1;;100112012;A;Ok;;60631
6591439;605906;2430870;1;0;1;0;48.8761137193,2.41697589579;IDAMIVIF;RUE DE NOISY-LE-SEC;93045;0;;100987785;A;;785;3063
6591473;599134;2427355;1;0;1;0;48.8445489976,2.32471347904;IDAMIVIF;RENNES - LITTRE;75106;1;;100987785;R;;785;11432
4009369;591884;2430876;1;0;1;0;48.876142304,2.22592285077;IDAMIVIF;BELVEDERE;92073;1;;100112012;A;Ok;;16681
6591448;602487;2430176;1;0;1;0;48.8698985858,2.37038725957;IDAMIVIF;GONCOURT;75110;1;;100987785;A;;785;1811
6591467;599597;2428107;1;0;1;0;48.8513080916,2.33101730826;IDAMIVIF;MICHEL DEBRE;75106;1;;100987785;R;;785;917
4009386;594422;2425151;1;0;1;0;48.8247163112,2.26057977424;IDAMIVIF;JACQUES-HENRI LARTIGUE;92040;1;;100112012;A;Ok;;16690
6591451;601848;2429832;1;0;1;0;48.8668090415,2.36168032703;IDAMIVIF;TURBIGO - REPUBLIQUE;75103;1;;100987785;A;;785;1814
6591459;600725;2428605;1;0;1;0;48.8557836579,2.34638000177;IDAMIVIF;CITE - PALAIS DE JUSTICE;75101;1;;100987785;R;;785;145
4009388;594575;2425639;1;0;1;0;48.8291036047,2.26265606407;IDAMIVIF;ISSY - VAL DE SEINE;92040;1;;100112012;A;Ok;;16667
6591461;600325;2428611;1;0;1;0;48.8558378754,2.34093205114;IDAMIVIF;PONT NEUF - QUAI DES GRANDS AUGUSTINS;75106;0;;100987785;A;;785;286
6591528;603170;2429755;1;0;1;0;48.8661119611,2.37968907617;IDAMIVIF;SAINT-MAUR - JEAN AICARD;75111;0;;100987785;R;;785;2175
4009390;595231;2426275;1;0;1;0;48.8348249846,2.27157887841;IDAMIVIF;HENRI FARMAN;75115;1;;100112012;A;Ok;;49283
6591462;600069;2428817;1;0;1;0;48.857689343,2.3374453635;IDAMIVIF;PONT DES ARTS - QUAI DE CONTI;75106;0;;100987785;A;;785;287
6591534;604342;2430768;1;0;1;0;48.8752093674,2.3956650134;IDAMIVIF;PIXERECOURT;75120;0;;100987785;R;;785;15749
4009385;593740;2424800;1;0;1;0;48.8215552975,2.25130180273;IDAMIVIF;LES MOULINEAUX;92040;1;;100112012;R;Ok;;16669
6591466;599578;2428118;1;0;1;0;48.85140694,2.33075854037;IDAMIVIF;MICHEL DEBRE;75106;1;;100987785;A;;785;888
6591536;605849;2431268;1;0;1;0;48.8796911708,2.41620470544;IDAMIVIF;MAIRIE DES LILAS - METRO;93045;1;;100987785;R;;785;3739
4009398;592301;2424847;1;0;1;0;48.8219619638,2.23171487087;IDAMIVIF;BRIMBORION;92072;1;;100112012;R;Ok;;16671
6591481;597295;2427707;1;0;1;0;48.8477073307,2.29966964326;IDAMIVIF;CAMBRONNE;75115;0;;100987785;A;;785;28800
6591539;606570;2431614;1;0;1;0;48.8827938443,2.42603449134;IDAMIVIF;GAGARINE;93045;0;;100987785;R;;785;68853
4009378;591582;2427194;1;0;1;0;48.8430467772,2.22188167424;IDAMIVIF;PARC DE ST-CLOUD;92064;1;;100112012;R;Ok;;16673
6591494;595175;2427375;1;0;1;0;48.8447108689,2.2708038122;IDAMIVIF;WILHEM;75116;0;;100987785;A;;785;1685
6591540;607226;2431866;1;0;1;0;48.8850516305,2.43497805492;IDAMIVIF;MAIRIE DE ROMAINVILLE;93063;1;;100987785;R;;785;3516
4009370;591893;2430870;1;0;1;0;48.8760884948,2.22604559342;IDAMIVIF;BELVEDERE;92073;1;;100112012;R;Ok;;16677
6591508;593256;2426165;1;0;1;0;48.8338184819,2.2446922507;IDAMIVIF;MARCEL SEMBAT-METRO;92012;0;;100987785;R;;785;15822
6591434;607583;2431753;1;0;1;0;48.8840319861,2.43984108568;IDAMIVIF;CARNOT;93063;1;;100987785;R;;785;68854
4009368;592438;2431626;1;0;1;0;48.8828895602,2.2334577291;IDAMIVIF;PUTEAUX;92062;1;;100112012;R;Ok;;16678
6591499;594799;2426957;1;0;1;0;48.8409511146,2.26568901271;IDAMIVIF;VERSAILLES - EXELMANS;75116;1;;100987785;R;;785;183
6673097;2412004;91477;1;0;1;0;26.4017416795,19.6182514683;IDAMIVIF;PALAISEAU-VILLEBON RER;592789;0;;100987790;A;;790;35354
4009352;591286;2436132;1;0;1;0;48.9233706356,2.21766600878;IDAMIVIF;PONT DE BEZONS;95063;1;;100112012;R;Ok;;60630
6591493;595379;2427634;1;0;1;0;48.8470401511,2.27357881786;IDAMIVIF;PONT MIRABEAU;75116;0;;100987785;R;;785;1702
6673099;2413094;91477;1;0;1;0;26.3997157594,19.6283150038;IDAMIVIF;EDOUARD BRANLY-PALAISEAU RER;593522;0;;100987790;A;;790;35355
3813500;595204;2426614;1;0;1;0;48.8378715698,2.27120741198;IDAMIVIF;PONT GARIGLIANO - HOPITAL EUROPEEN GEORGE POMPIDOU;75115;1;;100112013;A;Ok;;32600
6591486;596352;2427569;1;0;1;0;48.8464623107,2.28682929852;IDAMIVIF;CHARLES MICHELS;75115;0;;100987785;R;;785;28822
6673105;2426766;75114;1;0;1;0;26.2382725792,19.7205483176;IDAMIVIF;OBSERVATOIRE - PORT ROYAL;600019;1;;100987790;A;;790;601
3813504;596167;2426185;1;0;1;0;48.8340224484,2.28432276467;IDAMIVIF;DESNOUETTES;75115;1;;100112013;A;Ok;;32602
6591482;597322;2427691;1;0;1;0;48.8475636462,2.30003742606;IDAMIVIF;CAMBRONNE;75115;0;;100987785;R;;785;28824
6673109;2428807;75104;1;0;1;0;26.2343764039,19.7393219354;IDAMIVIF;CHATELET;600887;0;;100987790;A;;790;35340
3813512;597790;2425433;1;0;1;0;48.8272715306,2.30642258348;IDAMIVIF;PORTE DE VANVES;75114;1;;100112013;A;Ok;;32606
6591522;601094;2429519;1;0;1;0;48.8639976584,2.35140798157;IDAMIVIF;TURBIGO - ETIENNE MARCEL;75103;1;;100987785;R;;785;610
6673111;2427587;75106;1;0;1;0;26.2366727731,19.7280920858;IDAMIVIF;LUXEMBOURG;600275;1;;100987790;R;;790;585
3813518;599240;2424939;1;0;1;0;48.8228351012,2.32616151673;IDAMIVIF;PORTE D'ORLEANS;75114;1;;100112013;A;Ok;;32609
6591527;602920;2429666;1;0;1;0;48.86531325,2.3762828248;IDAMIVIF;PARMENTIER - REPUBLIQUE;75111;0;;100987785;R;;785;32100
6673093;2409559;91471;1;0;1;0;26.406232027,19.5956632988;IDAMIVIF;ROND-POINT DE MONDETOUR;588937;0;;100987790;R;;790;68990
3813522;600195;2424629;1;0;1;0;48.8200494195,2.33916014802;IDAMIVIF;CITE UNIVERSITAIRE;75114;1;;100112013;A;Ok;;32611
