Date/Mensuel;Code UIC;Nom de la gare;Assistance simple;Rampe;Fauteuil;Rampe et  fauteuil;Total
2018-04;0087313072;Albert;0;0;0;0;0
2018-04;0087574343;Amboise;24;1;0;0;25
2018-04;0087381491;Andrésy;0;0;0;0;0
2018-04;0087543090;Angerville;0;0;0;0;0
2018-04;0087746008;Annecy;65;42;31;0;138
2018-04;0087757674;Antibes;85;28;72;3;188
2018-04;0087381848;Argenteuil;8;0;0;0;8
2018-04;0087597120;Argenton-sur-Creuse;3;0;0;0;3
2018-04;0087753657;Arles;15;4;11;0;30
2018-04;0087734251;Arvant;9;0;0;0;9
2018-04;0087381137;Asnières-sur-Seine;2;15;0;0;17
2018-04;0087276543;Auvers-sur-Oise;0;0;0;0;0
2018-04;0087765008;Avignon Centre;70;34;21;0;125
2018-04;0087318964;Avignon TGV;261;100;194;2;557
2018-04;0087175042;Bar-le-Duc;21;2;7;0;30
2018-04;0087673004;Bayonne;104;13;45;4;166
2018-04;0087592485;Bellac;0;0;0;0;0
2018-04;0087393546;Bièvres;0;0;0;0;0
2018-04;0087381152;Boissy-l'Aillerie;0;0;0;0;0
2018-04;0087545731;Bonneval;0;0;1;0;1
2018-04;0087415893;Bonnières;0;0;0;0;0
2018-04;0087276485;Bouffémont - Moisselles;0;1;0;0;1
2018-04;0087382440;Bougival;0;0;0;0;0
2018-04;0087723429;Bourgoin-Jallieu;9;6;1;0;16
2018-04;0087545491;Breuillet Village;0;0;0;0;0
2018-04;0087734269;Brioude;6;0;0;0;6
2018-04;0087613000;Cahors;26;5;11;1;43
2018-04;0087613109;Capdenac;1;0;3;0;4
2018-04;0087615286;Carcassonne;60;9;14;0;83
2018-04;0087613356;Caussade;2;0;0;0;2
2018-04;0087785006;Cerbère;6;1;0;0;7
2018-04;0087481390;Challans;2;6;2;0;10
2018-04;0087276030;Champ de Courses d'Enghien;0;0;0;0;0
2018-04;0087393058;Champ de Mars Tour Eiffel;0;0;0;0;0
2018-04;0087576298;Châteauneuf-sur-Cher;0;0;0;0;0
2018-04;0087142000;Chaumont;37;3;6;0;46
2018-04;0087484303;Cholet;40;10;8;3;61
2018-04;0087746370;Cluses;0;2;2;0;4
2018-04;0087491449;Cognac;10;0;3;0;13
2018-04;0087611467;Colomiers;4;1;2;1;8
2018-04;0087682146;Combs-la-Ville - Quincy;1;39;0;0;40
2018-04;0087175257;Commercy;4;3;0;0;7
2018-04;0087381863;Cormeilles-en-Parisis;3;0;0;0;3
2018-04;0087382200;Courbevoie;0;0;0;0;0
2018-04;0087271593;Crépy-en-Valois;2;0;0;0;2
2018-04;0087673202;Dax;130;36;72;2;240
2018-04;0087696484;Decize;6;33;0;0;39
2018-04;0087276345;Deuil - Montmagny;0;0;0;0;0
2018-04;0087713040;Dijon;345;120;92;5;562
2018-04;0087478073;Dol;12;11;1;1;25
2018-04;0087713412;Dole;45;46;12;0;103
2018-04;0087276436;Domont;0;0;0;0;0
2018-04;0087545525;Dourdan;0;0;0;0;0
2018-04;0087271403;Drancy;0;4;0;0;4
2018-04;0087313387;Estrées-Saint-Denis;0;0;0;0;0
2018-04;0087545137;Étampes;0;0;0;0;0
2018-04;0087317065;Étaples - Le Touquet;6;1;0;0;7
2018-04;0087387001;Évreux Normandie;39;43;2;0;84
2018-04;0087592121;Eymoutiers Vassivière;1;0;0;0;1
2018-04;0087582478;Facture Biganos;8;3;3;0;14
2018-04;0087682211;Fontainebleau - Avon;0;1;0;0;1
2018-04;0087113514;Gagny;0;1;0;0;1
2018-04;0087615252;Gaillac;1;0;1;0;2
2018-04;0087732404;Gannat;0;0;0;0;0
2018-04;0087382259;Garches - Marnes-la-Coquette;0;15;0;0;15
2018-04;0087684290;Gien;6;0;0;0;6
2018-04;0087613059;Gramat;0;0;0;0;0
2018-04;0087281899;Haussmann Saint-Lazare;17;16;0;0;33
2018-04;0087381574;Issou - Porcheville;0;0;0;0;0
2018-04;0087393074;Issy;0;0;0;0;0
2018-04;0087393066;Javel;0;0;0;0;0
2018-04;0087394155;Jouy;0;0;0;0;0
2018-04;0087116673;La Ferté-Milon;0;0;0;0;0
2018-04;0087723395;La Verpillière;0;0;0;0;0
2018-04;0087473108;Lamballe;35;6;14;1;56
2018-04;0087543140;Lamotte-Beuvron;0;0;1;2;3
2018-04;0087671123;Lannemezan;6;1;3;0;10
2018-04;0087683268;Laroche - Migennes;15;4;6;0;25
2018-04;0087271395;Le Bourget;0;6;0;0;6
2018-04;0087645473;Le Lioran;0;0;0;0;0
2018-04;0087393298;Le Perray;0;0;0;0;0
2018-04;0087718544;Le Valdahon;0;0;0;0;0
2018-04;0087755447;Les Arcs - Draguignan;43;19;32;0;94
2018-04;0087382473;L'Étang-la-Ville;0;0;0;0;0
2018-04;0087584052;Libourne;39;13;5;0;57
2018-04;0087444265;Lisieux;90;13;76;3;182
2018-04;0087447219;Lison;22;1;3;0;26
2018-04;0087194001;Longwy;0;1;0;0;1
2018-04;0087142109;Lorraine TGV;70;23;32;4;129
2018-04;0087276253;Louvres;0;0;0;0;0
2018-04;0087762906;Lyon Saint-Exupéry TGV;24;30;27;1;82
2018-04;0087281873;Magenta;20;1;0;0;21
2018-04;0087191106;Maizières-lès-Metz;0;0;0;0;0
2018-04;0087111849;Marne-la-Vallée Chessy;227;251;100;4;582
2018-04;0087756486;Menton;28;4;29;0;61
2018-04;0087313668;Méru;0;0;0;0;0
2018-04;0087756403;Monaco monte carlo;9;13;6;1;29
2018-04;0087773002;Montpellier Saint-Roch;563;255;286;7;1111
2018-04;0087574855;Montrichard;0;0;0;0;0
2018-04;0087276493;Montsoult - Maffliers;0;0;0;0;0
2018-04;0087682278;Moret - Veneux-les-Sablons;0;0;0;0;0
2018-04;0087313320;Moreuil;1;1;0;0;2
2018-04;0087611038;Muret;9;3;1;0;13
2018-04;0087615732;Naucelle;1;0;0;0;1
2018-04;0087141291;Neufchâteau;11;2;5;0;18
2018-04;0087381020;Neuilly Porte Maillot;0;0;0;0;0
2018-04;0087696005;Nevers;86;57;11;0;154
2018-04;0087394296;Nogent-le-Rotrou;8;1;2;0;11
2018-04;0087393876;Noisy-le-Roi;0;0;0;0;0
2018-04;0087113217;Noisy-le-Sec;0;0;0;0;0
2018-04;0087543009;Orléans;113;31;31;7;182
2018-04;0087192468;Pagny-sur-Moselle;0;0;0;0;0
2018-04;0087547000;Paris Austerlitz;296;77;150;19;542
2018-04;0087391102;Paris Montparnasse 3 Vaugirard;29;28;38;3;98
2018-04;0087271023;Paris Nord souterrain;38;102;0;0;140
2018-04;0087473181;Plouaret Trégor;9;3;17;0;29
2018-04;0087546192;Pont de Rungis Aéroport d'Orly;0;0;0;0;0
2018-04;0087111278;Porte de Clichy;0;0;0;0;0
2018-04;0087276501;Presles - Courcelles;0;0;0;0;0
2018-04;0087116160;Provins;0;0;0;0;0
2018-04;0087382382;Puteaux;0;0;0;0;0
2018-04;0087172080;Revin;0;0;0;0;0
2018-04;0087747246;Rives;0;0;0;0;0
2018-04;0087613422;Rodez;24;3;3;0;30
2018-04;0087113704;Rosny-sous-Bois;0;0;0;0;0
2018-04;0087474155;Rosporden;10;2;1;0;13
2018-04;0087396408;Sablé-sur-Sarthe;35;7;5;0;47
2018-04;0087576322;Saint-Amand-Montrond - Orval;6;4;1;0;11
2018-04;0087193318;Saint-Avold;0;0;0;0;0
2018-04;0087473009;Saint-Brieuc;60;40;39;1;140
2018-04;0087726307;Saint-Chamond;0;0;0;0;0
2018-04;0087545509;Saint-Chéron;0;0;0;0;0
2018-04;0087393223;Saint-Cyr;0;0;2;0;2
2018-04;0087144014;Saint-Dié-des-Vosges;6;5;0;0;11
2018-04;0087575050;Sainte-Maure - Noyant;0;0;0;0;0
2018-04;0087783175;Saint-Flour - Chaudes-Aigues;3;0;0;0;3
2018-04;0087276170;Saint-Gratien;0;0;0;0;0
2018-04;0087677120;Saint-Jean-de-Luz - Ciboure;23;23;19;0;65
2018-04;0087761718;Saint-Marcellin;1;2;0;0;3
2018-04;0087545202;Saint-Michel-sur-Orge;0;0;0;0;0
2018-04;0087382481;Saint-Nom-la-Bretèche Forêt de Marly;0;3;0;0;3
2018-04;0087281444;Saint-Omer;5;16;1;0;22
2018-04;0087381426;Saint-Ouen-l'Aumône Église;1;1;0;0;2
2018-04;0087296004;Saint-Quentin;25;23;4;4;56
2018-04;0087592345;Saint-Sulpice-Laurière;0;0;0;0;0
2018-04;0087276386;Sarcelles - Saint-Brice;0;7;0;0;7
2018-04;0087193615;Sarreguemines;6;13;1;0;20
2018-04;0087773200;Sète;71;29;41;3;144
2018-04;0087382341;Sèvres - Ville-d'Avray;0;0;0;0;0
2018-04;0087393124;Sèvres Rive Gauche;0;0;0;0;0
2018-04;0087296442;Tergnier;7;6;0;4;17
2018-04;0087734475;Thiers;1;0;0;0;1
2018-04;0087611004;Toulouse Matabiau;1114;208;304;15;1641
2018-04;0087543074;Toury;2;0;0;0;2
2018-04;0087594200;Uzerche;13;0;4;1;18
2018-04;0087116293;Vaires - Torcy;3;0;0;0;3
2018-04;0087113712;Val de Fontenay;0;0;0;0;0
2018-04;0087415877;Val-de-Reuil;5;0;0;0;5
2018-04;0087763029;Valence TGV Rhône-Alpes Sud;305;128;136;3;572
2018-04;0087386656;Vernouillet - Verneuil;1;0;0;0;1
2018-04;0087382861;Versailles Rive Droite;0;22;0;0;22
2018-04;0087272021;Villaines;0;0;0;0;0
2018-04;0087723759;Villars-les-Dombes;0;2;0;0;2
2018-04;0087386649;Villennes-sur-Seine;0;0;0;0;0
2018-04;0087382887;Viroflay Rive Droite;0;0;0;0;0
2018-04;0087681312;Viry-Châtillon;0;0;0;0;0
2018-04;0087174276;Vitry-le-François;3;3;0;0;6
2018-04;0087747287;Voiron;9;9;31;0;49
2018-05;0087386052;Achères Grand Cormier;0;0;0;0;0
2018-05;0087271494;Aéroport Charles de Gaulle 2 TGV;181;179;361;9;730
2018-05;0087313098;Ailly-sur-Somme;0;0;0;0;0
2018-05;0087313072;Albert;1;0;0;0;1
2018-05;0087757674;Antibes;89;39;90;2;220
2018-05;0087286146;Armentières;5;2;0;0;7
2018-05;0087386730;Aubergenville Élisabethville;0;0;0;0;0
2018-05;0087726760;Aurec;0;0;0;0;0
2018-05;0087187971;Basel sbb;10;11;4;1;26
2018-05;0087382002;Bécon les Bruyères;3;0;0;0;3
2018-05;0087718007;Besançon Viotte;100;81;17;2;200
2018-05;0087574004;Blois-Chambord;69;13;11;0;93
2018-05;0087381079;Bois-Colombes;1;1;1;0;3
2018-05;0087682203;Bois-le-Roi;1;0;0;0;1
2018-05;0087381152;Boissy-l'Aillerie;0;0;0;0;0
2018-05;0087543181;Boulainvilliers;0;0;0;0;0
2018-05;0087317586;Boulogne;44;27;18;1;90
2018-05;0087576207;Bourges;75;19;12;3;109
2018-05;0087741793;Bourg-Saint-Maurice;5;0;0;1;6
2018-05;0087413344;Bréauté - Beuzeville;11;1;2;1;15
2018-05;0087545491;Breuillet Village;0;0;0;0;0
2018-05;0087734269;Brioude;5;0;1;0;6
2018-05;0087611665;Castelnau-d'Estrétefonds;0;0;0;0;0
2018-05;0087785006;Cerbère;4;1;0;0;5
2018-05;0087696492;Cercy-la-Tour;1;2;1;0;4
2018-05;0087713578;Chagny;11;4;1;0;16
2018-05;0087741009;Chambéry - Challes-les-Eaux;125;59;41;5;230
2018-05;0087276725;Chambly;0;0;0;0;0
2018-05;0087545756;Châteaudun;0;2;0;0;2
2018-05;0087444877;Cherbourg;34;22;10;3;69
2018-05;0087381897;Conflans-Sainte-Honorine;9;6;0;0;15
2018-05;0087313056;Corbie;0;0;0;0;0
2018-05;0087393488;Dreux;5;5;0;0;10
2018-05;0087276022;Enghien-les-Bains;0;1;0;0;1
2018-05;0087313387;Estrées-Saint-Denis;0;0;0;0;0
2018-05;0087726729;Firminy;1;0;1;0;2
2018-05;0087193003;Forbach;14;5;2;0;21
2018-05;0087276071;Franconville - Le Plessis-Bouchard;1;0;0;0;1
2018-05;0087763003;Gap;25;5;6;2;38
2018-05;0087271205;Gennevilliers;6;0;0;0;6
2018-05;0087684290;Gien;8;0;0;0;8
2018-05;0087172130;Givet;0;2;1;0;3
2018-05;0087597609;Guéret;15;0;0;0;15
2018-05;0087381889;Herblay;0;0;0;0;0
2018-05;0087295063;Hirson;3;0;4;0;7
2018-05;0087393033;Invalides;0;0;0;0;0
2018-05;0087597062;Issoudun;1;0;2;0;3
2018-05;0087713859;Is-sur-Tille;0;0;0;0;0
2018-05;0087381558;Juziers;0;0;0;0;0
2018-05;0087116517;La Ferté-sous-Jouarre;7;0;0;0;7
2018-05;0087723478;La Tour-du-Pin;1;3;0;0;4
2018-05;0087393256;La Verrière;0;0;0;0;0
2018-05;0087671123;Lannemezan;7;4;0;0;11
2018-05;0087296012;Laon;15;12;8;0;35
2018-05;0087721431;L'Arbresle;0;0;0;0;0
2018-05;0087478404;Laval;122;35;45;0;202
2018-05;0087271395;Le Bourget;0;4;0;0;4
2018-05;0087694109;Le Creusot - Montceau-les-Mines - Montchanin TGV;37;21;29;2;89
2018-05;0087413013;Le Havre;59;54;20;4;137
2018-05;0087396002;Le Mans;369;126;122;4;621
2018-05;0087682179;Le Mée;0;0;0;0;0
2018-05;0087543017;Les Aubrais;116;16;16;5;153
2018-05;0087713115;Les Laumes Alésia;4;0;0;0;4
2018-05;0087381210;Liancourt-Saint-Pierre;0;0;0;0;0
2018-05;0087584052;Libourne;46;7;18;0;71
2018-05;0087223263;Lille Europe;491;343;392;15;1241
2018-05;0087592006;Limoges Bénédictins;194;35;45;1;275
2018-05;0087393611;Longjumeau;0;0;0;0;0
2018-05;0087486258;Luçon;7;0;10;0;17
2018-05;0087141150;Lunéville;16;9;1;0;26
2018-05;0087723197;Lyon Part Dieu;1686;814;738;30;3268
2018-05;0087725705;Mâcon Loché TGV;12;23;19;1;55
2018-05;0087751321;Manosque - Gréoux-les-Bains;14;0;1;0;15
2018-05;0087615542;Mazamet;2;0;4;0;6
2018-05;0087576116;Mehun-sur-Yèvre;0;0;0;0;0
2018-05;0087783605;Mende;1;2;0;0;3
2018-05;0087756486;Menton;22;8;30;0;60
2018-05;0087611889;Moissac;0;0;0;0;0
2018-05;0087756403;Monaco monte carlo;7;7;5;1;20
2018-05;0087763508;Mont-Dauphin - Guillestre;0;0;3;0;3
2018-05;0087393892;Montfort-l'Amaury - Méré;0;9;4;0;13
2018-05;0087381160;Montgeroult - Courcelles;0;0;0;0;0
2018-05;0087474338;Morlaix;42;15;40;3;100
2018-05;0087718619;Morteau;1;0;0;0;1
2018-05;0087718833;Mouchard;4;0;2;0;6
2018-05;0087547307;Musée d'Orsay;0;0;0;0;0
2018-05;0087681346;Orangis Bois de l'Épine;0;0;0;0;0
2018-05;0087192468;Pagny-sur-Moselle;0;0;0;0;0
2018-05;0087547000;Paris Austerlitz;338;53;183;16;590
2018-05;0087547026;Paris Austerlitz souterrain;1;0;0;0;1
2018-05;0087393421;Plaisir-Grignon;0;0;0;0;0
2018-05;0087473181;Plouaret Trégor;10;2;11;0;23
2018-05;0087386573;Poissy;2;5;0;0;7
2018-05;0087575001;Poitiers;230;104;102;4;440
2018-05;0087594663;Pompadour;0;0;0;0;0
2018-05;0087747493;Pontcharra sur Bréda - Allevard;0;0;0;0;0
2018-05;0087116160;Provins;1;0;0;0;1
2018-05;0087144451;Remiremont;11;3;4;0;18
2018-05;0087471003;Rennes;813;352;311;12;1488
2018-05;0087734749;Retournac;2;0;0;0;2
2018-05;0087681338;Ris-Orangis;0;0;0;0;0
2018-05;0087726331;Rive-de-Gier;3;0;1;0;4
2018-05;0087485144;Rochefort;23;2;11;0;36
2018-05;0087613422;Rodez;19;3;2;0;24
2018-05;0087761650;Romans - Bourg-de-Péage;1;0;0;0;1
2018-05;0087396408;Sablé-sur-Sarthe;29;10;6;0;45
2018-05;0087722652;Saint-Clair - Les Roches;0;1;0;0;1
2018-05;0087446179;Saint-Cyprien Arènes;0;0;0;0;0
2018-05;0087271015;Saint-Denis;0;0;0;0;0
2018-05;0087576272;Saint-Florent-sur-Cher;1;0;0;0;1
2018-05;0087732206;Saint-Germain-des-Fossés;14;0;2;0;16
2018-05;0087478107;Saint-Malo;79;42;71;1;193
2018-05;0087761718;Saint-Marcellin;1;0;0;0;1
2018-05;0087281444;Saint-Omer;4;13;5;0;22
2018-05;0087381426;Saint-Ouen-l'Aumône Église;0;0;0;0;0
2018-05;0087543165;Salbris;4;0;0;0;4
2018-05;0087276386;Sarcelles - Saint-Brice;0;2;0;0;2
2018-05;0087386417;Sartrouville;3;20;0;0;23
2018-05;0087481838;Savenay;21;2;2;0;25
2018-05;0087682187;Savigny-le-Temple - Nandy;5;0;0;0;5
2018-05;0087172254;Sedan;9;32;3;0;44
2018-05;0087214056;Sélestat;11;27;0;3;41
2018-05;0087576868;Selles-sur-Cher;3;0;1;0;4
2018-05;0087773200;Sète;96;37;40;1;174
2018-05;0087271429;Sevran - Livry;0;0;0;0;0
2018-05;0087393124;Sèvres Rive Gauche;0;0;0;0;0
2018-05;0087751206;Sisteron;0;2;0;0;2
2018-05;0087382374;Suresnes Mont Valérien;1;3;0;0;4
2018-05;0087276634;Taverny;0;0;0;0;0
2018-05;0087734475;Thiers;0;0;0;0;0
2018-05;0087141044;Toul;48;0;0;0;48
2018-05;0087393835;Trappes;1;0;0;0;1
2018-05;0087381178;Us;0;0;0;0;0
2018-05;0087594093;Ussel;3;0;1;0;4
2018-05;0087594200;Uzerche;12;1;10;0;23
2018-05;0087641357;Vallon-en-Sully;0;0;0;0;0
2018-05;0087382267;Vaucresson;0;2;0;0;2
2018-05;0087571216;Vendôme - Villiers-sur-Loir;23;20;6;2;51
2018-05;0087415604;Vernon;7;0;0;0;7
2018-05;0087723759;Villars-les-Dombes;0;0;0;0;0
2018-05;0087613893;Villefranche-de-Rouergue;4;0;1;0;5
2018-05;0087721332;Villefranche-sur-Saône;14;8;1;0;23
2018-05;0087545277;Villeneuve-le-Roi;0;0;0;0;0
2018-05;0087271734;Villers-Cotterêts;0;0;1;0;1
2018-05;0087144279;Vittel;0;0;0;0;0
2018-05;0087747287;Voiron;8;18;59;0;85
2018-05;0087682112;Yerres;0;4;0;0;4
2018-06;0087271494;Aéroport Charles de Gaulle 2 TGV;194;185;388;8;775
2018-06;0087781278;Agde;84;14;65;2;165
2018-06;0087741645;Albertville;21;1;3;0;25
2018-06;0087775288;Alès;50;11;10;0;71
2018-06;0087313874;Amiens;45;85;13;4;147
2018-06;0087543090;Angerville;0;0;0;0;0
2018-06;0087746008;Annecy;104;53;64;1;222
2018-06;0087611749;Auch;4;4;0;0;8
2018-06;0087476200;Auray;80;18;81;2;181
2018-06;0087683789;Avallon;1;1;0;0;2
2018-06;0087543207;Avenue du Président Kennedy Maison de Radio France;0;0;0;0;0
2018-06;0087673004;Bayonne;77;28;39;3;147
2018-06;0087574160;Beaugency;4;2;1;1;8
2018-06;0087713545;Beaune;15;8;6;0;29
2018-06;0087300863;Besançon Franche-Comté TGV;69;46;22;2;139
2018-06;0087718007;Besançon Viotte;98;112;32;0;242
2018-06;0087781005;Béziers;130;83;87;3;303
2018-06;0087574475;Bléré la Croix;0;0;0;0;0
2018-06;0087545731;Bonneval;0;0;0;0;0
2018-06;0087581009;Bordeaux Saint-Jean;1346;540;669;49;2604
2018-06;0087543181;Boulainvilliers;0;0;0;0;0
2018-06;0087413344;Bréauté - Beuzeville;14;1;0;1;16
2018-06;0087345520;Cambrai;8;16;0;0;24
2018-06;0087613356;Caussade;2;0;0;0;2
2018-06;0087696492;Cercy-la-Tour;0;3;0;0;3
2018-06;0087713578;Chagny;18;3;0;0;21
2018-06;0087481390;Challans;8;12;4;0;24
2018-06;0087746784;Chamonix-Mont-Blanc;1;0;1;0;2
2018-06;0087144055;Charmes;0;0;0;0;0
2018-06;0087597005;Châteauroux;55;19;34;3;111
2018-06;0087575142;Châtellerault;36;6;16;3;61
2018-06;0087393207;Chaville Rive Gauche;25;1;0;0;26
2018-06;0087484303;Cholet;41;9;15;3;68
2018-06;0087746370;Cluses;2;2;2;0;6
2018-06;0087381087;Colombes;1;55;0;0;56
2018-06;0087116301;Coulommiers;1;1;0;0;2
2018-06;0087415018;Dieppe;12;14;11;1;38
2018-06;0087696427;Dompierre Sept Fons;0;0;0;0;0
2018-06;0087545525;Dourdan;0;0;0;0;0
2018-06;0087171553;Épernay;71;1;5;0;77
2018-06;0087116327;Esbly;1;5;0;0;6
2018-06;0087681361;Évry;0;0;0;0;0
2018-06;0087592121;Eymoutiers Vassivière;2;0;0;0;2
2018-06;0087582478;Facture Biganos;16;4;3;2;25
2018-06;0087726729;Firminy;5;0;0;0;5
2018-06;0087682211;Fontainebleau - Avon;1;1;0;0;2
2018-06;0087193003;Forbach;13;7;2;0;22
2018-06;0087382259;Garches - Marnes-la-Coquette;3;15;0;0;18
2018-06;0087684290;Gien;3;0;0;0;3
2018-06;0087172130;Givet;0;1;0;0;1
2018-06;0087747402;Grenoble Universités - Gières;2;0;1;2;5
2018-06;0087281899;Haussmann Saint-Lazare;10;3;0;0;13
2018-06;0087381889;Herblay;1;0;0;0;1
2018-06;0087755629;Hyères;43;32;37;4;116
2018-06;0087381574;Issou - Porcheville;0;0;0;0;0
2018-06;0087545244;Juvisy;3;0;0;0;3
2018-06;0087271171;La Barre Ormesson;1;0;0;0;1
2018-06;0087271304;La Courneuve - Aubervilliers;0;4;0;0;4
2018-06;0087381871;La Frette - Montigny;0;0;0;0;0
2018-06;0087746305;La Roche-sur-Foron;0;1;0;0;1
2018-06;0087582775;Langon;11;0;0;0;11
2018-06;0087763557;L'Argentière Les Écrins;0;0;0;0;0
2018-06;0087683268;Laroche - Migennes;23;10;8;0;41
2018-06;0087381202;Lavilletertre;0;0;0;0;0
2018-06;0087681395;Le Bras de Fer;3;0;0;0;3
2018-06;0087775866;Le Grau-du-Roi;1;14;0;0;15
2018-06;0087645473;Le Lioran;0;0;0;0;0
2018-06;0087345025;Lens;42;19;5;0;66
2018-06;0087393280;Les Essarts-le-Roi;0;0;0;0;0
2018-06;0087272146;Les Grésillons;0;0;0;0;0
2018-06;0087713115;Les Laumes Alésia;3;0;0;0;3
2018-06;0087276238;Les Noues;0;0;0;0;0
2018-06;0087682153;Lieusaint - Moissy;0;1;0;0;1
2018-06;0087381582;Limay;0;0;0;0;0
2018-06;0087394130;Maintenon;0;4;0;0;4
2018-06;0087381509;Mantes-la-Jolie;51;36;11;0;98
2018-06;0087382812;Mareil-Marly;0;0;0;0;0
2018-06;0087381483;Maurecourt;0;0;0;0;0
2018-06;0087276667;Méry sur Oise;0;0;0;0;0
2018-06;0087192039;Metz;153;157;66;0;376
2018-06;0087381830;Meulan - Hardricourt;0;0;0;0;0
2018-06;0087783001;Millau;3;0;0;0;3
2018-06;0087753004;Miramas;12;8;1;0;21
2018-06;0087742007;Modane;1;0;0;0;1
2018-06;0087313346;Montdidier;0;0;0;0;0
2018-06;0087393892;Montfort-l'Amaury - Méré;0;10;0;0;10
2018-06;0087276089;Montigny - Beauchamp;0;0;0;0;0
2018-06;0087641001;Montluçon;25;2;11;0;38
2018-06;0087611152;Montréjeau - Gourdan-Polignan;26;0;6;0;32
2018-06;0087756056;Nice;248;88;150;1;487
2018-06;0087276758;Nointel - Mours;0;0;0;0;0
2018-06;0087393876;Noisy-le-Roi;0;0;0;0;0
2018-06;0087765107;Orange;28;6;6;2;42
2018-06;0087672253;Orthez;20;11;6;0;37
2018-06;0087113209;Pantin;0;0;0;0;0
2018-06;0087384008;Paris Saint-Lazare;460;299;220;27;1006
2018-06;0087276097;Pierrelaye;0;0;0;0;0
2018-06;0087546192;Pont de Rungis Aéroport d'Orly;0;0;0;0;0
2018-06;0087141820;Pont-à-Mousson;3;37;1;0;41
2018-06;0087734749;Retournac;5;0;0;0;5
2018-06;0087726802;Roanne;56;19;19;0;94
2018-06;0087485144;Rochefort;31;11;2;1;45
2018-06;0087118158;Romilly-sur-Seine;5;1;1;0;7
2018-06;0087313460;Rosières;0;0;0;0;0
2018-06;0087473009;Saint-Brieuc;82;43;46;5;176
2018-06;0087611137;Saint-Gaudens;25;2;0;0;27
2018-06;0087366922;Saint-Germain-en-Laye Bel Air - Fourqueux;0;0;0;0;0
2018-06;0087592709;Saint-Junien;0;0;0;0;0
2018-06;0087271247;Saint-Ouen;0;0;0;0;0
2018-06;0087337980;Saint-Ouen-l'Aumône Liesse;0;0;0;0;0
2018-06;0087296004;Saint-Quentin;9;20;13;1;43
2018-06;0087746438;Sallanches - Combloux - Megève;5;0;0;0;5
2018-06;0087193615;Sarreguemines;8;9;2;0;19
2018-06;0087481838;Savenay;22;1;0;0;23
2018-06;0087682187;Savigny-le-Temple - Nandy;3;0;0;0;3
2018-06;0087172254;Sedan;4;43;5;0;52
2018-06;0087214056;Sélestat;22;34;3;1;60
2018-06;0087396234;Sillé-le-Guillaume;4;6;10;0;20
2018-06;0087594333;Souillac;15;2;3;2;22
2018-06;0087212027;Strasbourg;476;400;284;11;1171
2018-06;0087276634;Taverny;0;0;0;0;0
2018-06;0087313882;TGV Haute Picardie;56;33;42;1;132
2018-06;0087487009;Thouars;2;1;2;0;5
2018-06;0087611004;Toulouse Matabiau;1216;303;333;28;1880
2018-06;0087118000;Troyes;21;8;17;0;46
2018-06;0087381798;Val d'Argenteuil;0;2;0;0;2
2018-06;0087175778;Verdun;5;0;2;0;7
2018-06;0087185009;Vesoul;5;6;4;0;15
2018-06;0087276568;Viarmes;0;0;0;0;0
2018-06;0087732008;Vichy;82;14;18;2;116
2018-06;0087645440;Vic-sur-Cère;3;0;0;0;3
2018-06;0087681304;Vigneux-sur-Seine;0;0;0;0;0
2018-06;0087393413;Villepreux - Les Clayes;1;0;0;0;1
2018-06;0087393215;Viroflay Rive Gauche;11;0;0;0;11
2018-06;0087681312;Viry-Châtillon;0;0;0;0;0
2018-07;0087386052;Achères Grand Cormier;2;0;0;0;2
2018-07;0087271460;Aéroport Charles de Gaulle 1;0;0;0;0;0
2018-07;0087586008;Agen;157;78;59;5;299
2018-07;0087313098;Ailly-sur-Somme;0;0;0;0;0
2018-07;0087751404;Aix-en-Provence;4;3;0;0;7
2018-07;0087615005;Albi ville;26;11;6;1;44
2018-07;0087444711;Alençon;23;11;6;0;40
2018-07;0087481192;Ancenis;17;7;5;0;29
2018-07;0087753657;Arles;40;17;18;0;75
2018-07;0087381038;Avenue Foch;0;0;0;0;0
2018-07;0087187971;Basel sbb;1;19;0;0;20
2018-07;0087193250;Béning;0;0;0;0;0
2018-07;0087781005;Béziers;148;93;129;9;379
2018-07;0087393546;Bièvres;0;0;0;0;0
2018-07;0087682138;Boussy-Saint-Antoine;0;0;0;0;0
2018-07;0087545491;Breuillet Village;0;0;0;0;0
2018-07;0087611897;Castelsarrasin;0;0;0;0;0
2018-07;0087696492;Cercy-la-Tour;0;2;1;0;3
2018-07;0087382655;Cergy le Haut;2;10;0;0;12
2018-07;0087682161;Cesson;0;0;0;0;0
2018-07;0087741009;Chambéry - Challes-les-Eaux;171;91;84;5;351
2018-07;0087746784;Chamonix-Mont-Blanc;2;0;0;0;2
2018-07;0087382333;Chaville Rive Droite;0;1;1;0;2
2018-07;0087571687;Chinon;3;52;0;0;55
2018-07;0087545285;Choisy-le-Roi;0;0;0;0;0
2018-07;0087484303;Cholet;36;10;6;2;54
2018-07;0087746370;Cluses;5;3;8;0;16
2018-07;0087491449;Cognac;10;1;4;0;15
2018-07;0087611467;Colomiers;3;0;6;0;9
2018-07;0087682146;Combs-la-Ville - Quincy;0;32;1;0;33
2018-07;0087175257;Commercy;1;4;0;1;6
2018-07;0087271593;Crépy-en-Valois;0;1;1;0;2
2018-07;0087276345;Deuil - Montmagny;0;0;0;0;0
